longitude,latitude,altitude,ground_speed
72.854827,20.301838,0,0
72.854827,20.301838,0,0
72.854827,20.301838,0,0
72.854258,20.301467,0,2.5
72.852013,20.303136,0,3.055556
72.851938,20.303058,0,4.166667
72.850684,20.301642,0,3.055556
72.849098,20.299831,0,9.722222
72.848658,20.299113,0,9.166667
72.848738,20.298158,0,10.833333
72.848844,20.2972,0,0
72.848978,20.296242,0,11.111111
72.849458,20.292216,0,10.555556
72.849573,20.291253,0,10.277778
72.850302,20.288262,0,2.777778
72.851458,20.285453,0,2.5
72.851502,20.285269,0,4.166667
72.851609,20.285207,0,4.722222
72.854173,20.285507,0,0
72.854173,20.285507,0,0
72.855133,20.285453,0,10
72.855964,20.284867,0,11.388889
72.859307,20.282227,0,11.111111
72.863516,20.279291,0,10
72.863516,20.279291,0,10
72.86412,20.279051,0,10.555556
72.865173,20.279078,0,11.388889
72.867982,20.279247,0,0
72.868227,20.279269,0,2.222222
72.868569,20.2793,0,4.444444
72.869142,20.279473,0,7.5
72.869849,20.279904,0,9.722222
72.873,20.281909,0,2.777778
72.8734,20.281789,0,5
72.873956,20.28144,0,6.944444
72.87468,20.281113,0,9.444444
72.8766,20.280407,0,11.111111
72.880591,20.278924,0,0
72.881556,20.278544,0,9.444444
72.882018,20.278362,0,5
72.885347,20.276811,0,2.222222
72.885391,20.276658,0,4.166667
72.885222,20.27638,0,4.722222
72.884147,20.274069,0,10.555556
72.883924,20.273564,0,3.611111
72.884004,20.273469,0,4.444444
72.885378,20.272904,0,0
72.885698,20.272691,0,1.944444
72.886596,20.272053,0,3.055556
72.886947,20.272009,0,3.611111
72.887276,20.272511,0,8.333333
72.889693,20.276282,0,0
72.889693,20.276282,0,13.333333
72.890502,20.277238,0,13.055556
72.891298,20.27814,0,13.055556
72.893707,20.280951,0,13.055556
72.89708,20.284893,0,14.166667
72.899404,20.287627,0,12.222222
72.900124,20.288591,0,13.611111
72.900458,20.28974,0,13.055556
72.900427,20.290909,0,12.777778
72.900222,20.294482,0,0
72.900222,20.294482,0,12.777778
72.900187,20.295653,0,13.055556
72.90036,20.300404,0,13.333333
72.900582,20.302824,0,13.333333
72.901062,20.30766,0,13.333333
72.901809,20.312558,0,13.333333
72.902373,20.316182,0,0
72.902564,20.317527,0,15.277778
72.902764,20.318916,0,15.555556
72.903573,20.323811,0,13.888889
72.904436,20.328642,0,13.611111
72.905449,20.333424,0,13.055556
72.90568,20.335784,0,11.944444
72.906196,20.337893,0,0
72.906973,20.338789,0,12.777778
72.907813,20.339578,0,12.222222
72.910369,20.343302,0,13.333333
72.908716,20.347942,0,13.333333
72.908409,20.349053,0,12.222222
72.908409,20.350207,0,13.055556
72.908751,20.351327,0,13.333333
72.910262,20.353204,0,13.611111
72.91292,20.35594,0,0
72.91292,20.35594,0,12.777778
72.913782,20.356844,0,13.611111
72.915551,20.358693,0,13.333333
72.919053,20.362271,0,13.333333
72.919916,20.363149,0,13.055556
72.922076,20.365882,0,12.5
72.922911,20.368038,0,11.944444
72.922209,20.370087,0,11.388889
72.921822,20.370664,0,4.166667
72.921013,20.37164,0,0
72.920556,20.372282,0,8.611111
72.919258,20.374124,0,7.222222
72.919053,20.37436,0,3.333333
72.918982,20.374591,0,3.333333
72.919236,20.374607,0,4.166667
72.919533,20.374669,0,6.388889
72.921747,20.37564,0,9.722222
72.922738,20.375936,0,10.833333
72.924773,20.376702,0,8.888889
72.925538,20.377191,0,9.722222
72.926498,20.377487,0,10
72.927,20.377458,0,10
72.927933,20.377178,0,0
72.927933,20.377178,0,8.888889
72.928427,20.377158,0,8.333333
72.929062,20.377458,0,3.055556
72.929924,20.377822,0,8.333333
72.930564,20.377962,0,2.5
72.930907,20.37798,0,4.722222
72.933884,20.378696,0,6.944444
72.934756,20.378882,0,9.444444
72.935791,20.379011,0,10.277778
72.936853,20.378871,0,10.833333
72.939222,20.378353,0,0
72.93972,20.378224,0,6.388889
72.942507,20.377611,0,10.555556
72.946747,20.377818,0,11.944444
72.9504,20.379182,0,7.222222
72.950964,20.378876,0,8.611111
72.95244,20.377524,0,9.166667
72.952849,20.377407,0,3.333333
72.953382,20.377622,0,7.222222
72.954164,20.377991,0,8.611111
72.955009,20.378098,0,0
72.955889,20.378033,0,9.166667
72.961036,20.378802,0,9.722222
72.965431,20.379436,0,10.555556
72.966067,20.379549,0,4.166667
72.9662,20.379649,0,5.277778
72.966507,20.38036,0,10.555556
72.967453,20.382438,0,12.5
72.969262,20.38544,0,0
72.970022,20.386371,0,13.333333
72.971582,20.388287,0,13.888889
72.973204,20.390251,0,13.333333
72.9738,20.39116,0,11.388889
72.973556,20.392284,0,13.055556
72.972596,20.396909,0,12.777778
72.972013,20.401424,0,0
72.972013,20.401424,0,0
72.972013,20.401424,0,11.944444
72.971671,20.402509,0,12.777778
72.970751,20.403311,0,12.777778
72.968742,20.404613,0,12.222222
72.964804,20.407133,0,13.055556
72.96456,20.407831,0,11.111111
72.965889,20.412129,0,11.944444
72.966049,20.412827,0,5
72.965929,20.413482,0,8.611111
72.964929,20.417611,0,12.222222
72.964067,20.421022,0,0
72.963747,20.422149,0,12.5
72.962862,20.42544,0,0
72.962569,20.426598,0,12.777778
72.961929,20.428867,0,11.388889
72.960662,20.433118,0,11.666667
72.960662,20.43578,0,9.166667
72.960916,20.436836,0,12.222222
72.961724,20.439984,0,11.388889
72.961938,20.444402,0,11.944444
72.961947,20.446,0,0
72.962013,20.446422,0,4.722222
72.961947,20.451262,0,11.666667
72.959938,20.455284,0,12.222222
72.957671,20.459276,0,12.5
72.955404,20.46334,0,0
72.955404,20.46334,0,12.222222
72.954942,20.464364,0,11.944444
72.952867,20.467051,0,0
72.952307,20.467956,0,11.944444
72.951729,20.468931,0,12.222222
72.951142,20.469909,0,12.222222
72.950547,20.470867,0,11.944444
72.950333,20.47192,0,11.944444
72.950044,20.475327,0,12.5
72.949831,20.47762,0,11.944444
72.94848,20.482016,0,13.055556
72.946031,20.485758,0,10.555556
72.946031,20.485758,0,10.555556
72.946182,20.486149,0,11.944444
72.946778,20.48712,0,11.944444
72.946844,20.487669,0,12.5
72.94696,20.49058,0,0
72.947084,20.491691,0,12.777778
72.945893,20.496231,0,9.166667
72.943604,20.499796,0,5.277778
72.943693,20.502691,0,1.944444
72.94352,20.50302,0,0
72.943338,20.503627,0,8.888889
72.943116,20.507862,0,12.777778
72.944338,20.511362,0,13.888889
72.94544,20.513604,0,13.611111
72.946458,20.514371,0,13.333333
72.947596,20.515118,0,14.166667
72.950698,20.5172,0,13.333333
72.952889,20.51874,0,0
72.953942,20.519473,0,12.5
72.957724,20.522709,0,13.333333
72.958382,20.523751,0,13.055556
72.958733,20.52492,0,13.611111
72.958907,20.527387,0,14.166667
72.959222,20.5316,0,11.944444
72.960311,20.533662,0,13.055556
72.961458,20.535796,0,13.333333
72.961462,20.536973,0,0
72.961462,20.536973,0,13.055556
72.960951,20.538073,0,13.333333
72.958511,20.542331,0,13.055556
72.957671,20.54584,0,12.222222
72.956884,20.549247,0,13.055556
72.955809,20.554158,0,15.555556
72.95488,20.558253,0,0
72.95488,20.558253,0,14.166667
72.954613,20.55944,0,12.777778
72.954462,20.560593,0,12.777778
72.954849,20.565447,0,13.333333
72.955284,20.570307,0,13.611111
72.955489,20.572738,0,13.333333
72.955027,20.578,0,14.444444
72.954689,20.579198,0,12.777778
72.954369,20.580276,0,0
72.954049,20.581402,0,13.055556
72.952782,20.585998,0,13.055556
72.951444,20.590487,0,13.055556
72.951111,20.591664,0,13.611111
72.950578,20.594324,0,16.111111
72.951431,20.596967,0,14.166667
72.955329,20.600222,0,0
72.955329,20.600222,0,13.333333
72.956347,20.600962,0,13.055556
72.957338,20.60168,0,13.055556
72.959427,20.603184,0,13.611111
72.961324,20.604824,0,13.611111
72.962187,20.608356,0,12.777778
72.961564,20.612967,0,13.055556
72.960649,20.617631,0,13.333333
72.960404,20.61882,0,0
72.960196,20.61996,0,12.222222
72.959107,20.624718,0,13.888889
72.959022,20.626033,0,14.444444
72.960031,20.629987,0,13.888889
72.960809,20.633511,0,13.611111
72.960493,20.634716,0,13.333333
72.958884,20.6394,0,13.611111
72.958556,20.64062,0,0
72.958258,20.641851,0,13.888889
72.957062,20.6468,0,13.333333
72.956529,20.649287,0,13.888889
72.95624,20.650578,0,14.722222
72.955644,20.651753,0,14.444444
72.954542,20.652602,0,14.444444
72.95244,20.65424,0,13.888889
72.951813,20.655344,0,13.888889
72.951822,20.6566,0,13.611111
72.9524,20.65906,0,13.888889
72.952231,20.660302,0,13.611111
72.951796,20.661498,0,0
72.951347,20.662696,0,13.888889
72.949804,20.667462,0,13.888889
72.950356,20.670136,0,15.833333
72.950653,20.675109,0,13.611111
72.950653,20.675109,0,13.611111
72.950547,20.676329,0,13.611111
72.951102,20.677424,0,13.055556
72.954338,20.679247,0,13.055556
72.956551,20.680309,0,0
72.957658,20.680829,0,13.055556
72.962107,20.68336,0,14.444444
72.966058,20.686658,0,13.333333
72.966978,20.687589,0,13.888889
72.967871,20.688507,0,13.888889
72.971551,20.69206,0,13.888889
72.976431,20.696264,0,13.611111
72.980951,20.69868,0,13.611111
73.062493,20.779073,0,13.333333
72.980493,21.065744,0,14.444444
72.98024,21.070718,0,13.333333
72.977378,21.090604,0,15
72.977227,21.09194,0,14.722222
72.97692,21.094449,0,13.611111
72.972982,21.123382,0,13.888889
72.971236,21.127924,0,12.777778
72.9694,21.1323,0,13.611111
72.968049,21.136849,0,12.777778
72.967782,21.138002,0,13.055556
72.96556,21.142116,0,12.5
72.961778,21.166362,0,13.333333
72.962249,21.168911,0,14.444444
72.962493,21.170207,0,14.444444
72.963098,21.174082,0,14.444444
72.954244,21.304898,0,0
72.959511,21.352904,0,13.888889
72.959658,21.355447,0,13.888889
72.959631,21.358878,0,4.166667
72.959716,21.359344,0,5.277778
72.959298,21.364527,0,13.333333
72.975729,21.441991,0,13.333333
72.988649,21.457524,0,11.666667
72.991538,21.46104,0,11.944444
72.9998,21.486053,0,12.5
73.00036,21.490493,0,12.222222
73.002227,21.504867,0,12.222222
73.00276,21.509298,0,11.944444
73.003311,21.513704,0,11.944444
73.003809,21.518111,0,12.777778
73.00428,21.522562,0,11.666667
73.004782,21.52696,0,12.222222
73.006493,21.54632,0,0
73.000662,21.492749,0,0
73.000662,21.492749,0,0
73.000662,21.492749,0,0
73.006529,21.546407,0,2.222222
73.006609,21.546598,0,2.222222
73.006698,21.546789,0,2.222222
73.006911,21.546878,0,2.222222
73.007196,21.54712,0,3.055556
73.007133,21.551673,0,10.277778
73.006907,21.552233,0,0
73.006907,21.552233,0,0
73.006907,21.552233,0,3.333333
73.006311,21.552107,0,4.722222
73.005591,21.551924,0,8.333333
73.003458,21.552162,0,11.388889
72.998991,21.552753,0,2.222222
72.998862,21.552904,0,1.944444
72.998947,21.553202,0,2.222222
72.998978,21.553464,0,0
72.998809,21.553396,0,0
72.998871,21.552896,0,1.944444
72.998871,21.552896,0,1.944444
72.998489,21.552782,0,4.166667
72.997978,21.552849,0,6.666667
72.997298,21.55292,0,0
72.996893,21.55298,0,2.5
72.996649,21.552987,0,2.777778
72.996458,21.55286,0,1.944444
72.996436,21.552569,0,4.444444
72.995867,21.5496,0,5.277778
72.995787,21.549391,0,0
72.995787,21.549391,0,0
72.995787,21.549391,0,3.055556
72.995049,21.549509,0,8.055556
72.994071,21.549667,0,11.388889
72.988853,21.550524,0,11.111111
72.987382,21.550733,0,3.611111
72.987329,21.550558,0,4.444444
72.986556,21.5472,0,10.555556
72.985422,21.542356,0,11.944444
72.985138,21.541311,0,0
72.984924,21.540402,0,8.333333
72.984382,21.537687,0,3.055556
72.985138,21.537509,0,4.444444
72.985436,21.537416,0,2.5
72.98536,21.537138,0,3.055556
72.985276,21.536773,0,0
72.985871,21.536311,0,0
72.985871,21.536311,0,0
72.985871,21.536311,0,0
72.985871,21.536311,0,0
72.985871,21.536311,0,0
72.985871,21.536311,0,0
72.985871,21.536311,0,0
72.985871,21.536311,0,0
72.985871,21.536311,0,0
72.985871,21.536311,0,0
72.985871,21.536311,0,0
72.985871,21.536311,0,0
72.985871,21.536311,0,0
72.985871,21.536311,0,0
72.99816,21.552571,0,0
72.998169,21.552676,0,0
72.998169,21.552676,0,0
72.997849,21.552813,0,4.444444
72.996453,21.552853,0,3.055556
72.996413,21.552564,0,4.166667
72.995836,21.549382,0,2.5
72.995836,21.549382,0,2.5
72.995569,21.549396,0,4.166667
72.995004,21.5495,0,6.666667
72.993102,21.549829,0,0
72.993102,21.549829,0,0
72.992751,21.549871,0,0
72.992751,21.549871,0,0
72.992751,21.549871,0,0
72.992751,21.549871,0,0
72.985267,21.536444,0,0
72.985267,21.536444,0,0
72.985267,21.536444,0,0
72.985267,21.536444,0,0
72.985267,21.536444,0,0
72.985267,21.536444,0,0
72.985267,21.536444,0,0
72.985267,21.536444,0,0
72.985267,21.536444,0,0
72.985267,21.536444,0,0
72.985267,21.536444,0,0
72.985267,21.536444,0,0
72.985267,21.536444,0,0
72.985267,21.536444,0,0
72.985267,21.536444,0,0
72.985267,21.536444,0,0
72.985267,21.536444,0,0
72.985267,21.536444,0,0
72.985267,21.536444,0,0
72.985267,21.536444,0,0
72.985267,21.536444,0,0
72.985267,21.536444,0,0
72.985267,21.536444,0,0
72.985267,21.536444,0,0
72.985267,21.536444,0,0
72.985267,21.536444,0,0